1.011812	0.000000	0.730969	1.016200	1.146274	2.302708	
1.011812	0.000000	0.623404	1.022950	1.821808	2.377009	
1.011812	0.000000	0.434502	1.022950	1.348790	2.524598	
1.011812	0.000000	0.347065	1.022950	0.270736	2.337378	
1.011812	0.000000	0.266260	1.028350	0.541517	2.088653	
1.011812	0.000000	0.128578	1.039150	1.618185	1.990370	
1.011812	0.000000	0.066682	1.040500	1.823963	2.152574	
1.011812	0.000000	0.000000	1.038475	0.945238	2.252852	
1.011812	0.000000	0.000000	1.038475	0.000000	2.046885	
1.011812	0.000000	0.000000	1.042525	0.396145	1.784708	
1.011812	0.000000	0.000000	1.048600	1.004734	1.483190	
1.011812	0.000000	0.000000	1.050625	1.075450	1.540856	
1.011812	0.000000	0.000000	1.049950	0.606349	1.527969	
1.014063	0.226766	0.035264	1.048600	0.000000	1.378841	
1.015750	0.402028	0.120608	1.048600	0.000000	0.980221	
1.017437	0.453357	0.137489	1.048600	0.000000	0.784943	
1.020813	0.572812	0.344092	1.048600	0.000000	0.613119	
1.023062	0.686111	0.527155	1.048600	0.000000	0.338994	
1.023062	0.451585	0.694682	1.048600	0.000000	0.225058	
1.023625	0.168626	0.858225	1.048600	0.000000	0.051452	
1.028125	0.501813	0.891815	1.048600	0.000000	0.000000	
1.034312	1.125310	1.248701	1.047250	0.000000	0.000000	
1.035437	1.071800	1.530411	1.039825	0.000000	0.000000	
1.035437	0.449233	1.950433	1.030375	0.000000	0.000000	
1.037688	0.284914	1.981474	1.022275	0.000000	0.000000	
1.043875	0.847892	2.075320	1.016200	0.000000	0.000000	
1.048938	1.357002	2.543647	1.008100	0.000000	0.000000	
1.048938	0.903210	2.839460	1.000000	0.000000	0.000000	
1.050063	0.343422	3.142272	0.990550	0.000000	0.000000	
1.055125	0.619972	3.221475	0.982450	0.000000	0.000000	
1.061875	1.295462	3.665704	0.975025	0.000000	0.000000	
1.063563	1.238716	3.960672	0.966250	0.000000	0.000000	
1.064125	0.621843	4.208979	0.958150	0.000000	0.000000	
1.069188	0.564372	4.464562	0.950725	0.000000	0.000000	
1.075938	1.237783	4.634186	0.943300	0.000000	0.000000	
1.077625	1.180747	5.126212	0.933850	0.000000	0.000000	
1.079313	0.731794	5.332278	0.925750	0.000000	0.000000	
1.084937	0.785083	5.636353	0.919675	0.000000	0.000000	
1.090562	1.292016	5.852475	0.912925	0.000000	0.000000	
1.090562	1.010237	6.279128	0.906175	0.000000	0.000000	
1.095625	0.785989	6.413519	0.898075	0.000000	0.000000	
1.102937	1.235134	6.612497	0.891325	0.000000	0.000000	
1.106313	1.464717	7.178738	0.885925	0.000000	0.000000	
1.109125	1.070225	7.454748	0.879850	0.000000	0.000000	
1.113063	0.846343	7.779416	0.873775	0.000000	0.000000	
1.117000	0.952959	7.946430	0.869725	0.000000	0.000000	
1.118688	0.836401	8.069335	0.866350	0.000000	0.000000	
1.121500	0.667767	8.272696	0.861625	0.000000	0.000000	
1.125437	0.787398	8.345774	0.856900	0.000000	0.000000	
1.128250	0.846984	8.562334	0.853525	0.000000	0.000000	
1.129938	0.662864	8.648276	0.850150	0.000000	0.000000	
1.132187	0.541429	8.746561	0.848125	0.000000	0.000000	
1.133312	0.430196	8.771235	0.846100	0.000000	0.000000	
1.134438	0.337358	8.759244	0.844075	0.000000	0.000000	
1.135563	0.281111	8.736824	0.842725	0.000000	0.000000	
1.136688	1.688062	8.720475	0.842050	0.000000	0.000000	
1.137250	0.224715	8.640099	0.841375	0.000000	0.000000	
1.137812	0.225169	8.615273	0.840700	0.000000	0.000000	
1.137812	0.112379	8.590341	0.840025	0.000000	0.000000	
1.137812	0.000000	8.474216	0.840025	0.000000	0.000000	
1.137812	0.000000	8.389997	0.840025	0.000000	0.000000	
1.137812	0.000000	8.246843	0.839350	0.000000	0.000000	
1.137812	0.000000	8.179508	0.839350	0.000000	0.000000	
1.137812	0.000000	8.055902	0.839350	0.000000	0.000000	
1.137812	0.000000	8.002059	0.839350	0.000000	0.000000	
1.137812	0.000000	7.947011	0.839350	0.000000	0.000000	
1.137812	0.000000	7.842987	0.839350	0.000000	0.000000	
1.137812	0.000000	7.793329	0.839350	0.000000	0.000000	
1.137812	0.000000	7.701300	0.839350	0.000000	0.000000	
1.137812	0.000000	7.655447	0.839350	0.000000	0.000000	
1.137812	0.000000	7.569532	0.839350	0.000000	0.000000	
1.137812	0.000000	7.526813	0.839350	0.000000	0.000000	
1.137812	0.000000	7.484771	0.839350	0.000000	0.000000	
1.137812	0.000000	7.403224	0.839350	0.000000	0.000000	
1.137812	0.000000	7.365958	0.839350	0.000000	0.000000	
1.137812	0.000000	7.288460	0.839350	0.000000	0.000000	
1.137812	0.000000	7.250894	0.839350	0.000000	0.000000	
1.137812	0.000000	7.213953	0.839350	0.000000	0.000000	
1.137812	0.000000	7.144454	0.839350	0.000000	0.000000	
1.137812	0.000000	7.109370	0.839350	0.000000	0.000000	
1.137812	0.000000	7.042815	0.839350	0.000000	0.000000	
1.137812	0.000000	7.009129	0.839350	0.000000	0.000000	
1.137812	0.000000	6.943169	0.839350	0.000000	0.000000	
1.137250	0.000000	6.911165	0.839350	0.000000	0.000000	
1.137250	0.000000	6.881688	0.839350	0.000000	0.000000	
1.137250	0.000000	6.821016	0.839350	0.000000	0.000000	
1.136688	0.000000	6.791713	0.839350	0.000000	0.000000	
1.135563	0.000000	6.736121	0.839350	0.000000	0.000000	
1.134438	0.000000	6.708312	0.840700	0.132121	0.039636	
1.134438	0.000000	6.653879	0.840700	0.132121	0.039636	
1.133312	0.000000	6.628648	0.841375	0.134991	0.040497	
1.132750	0.000000	6.602334	0.842050	0.135100	0.020306	
1.131625	0.000000	6.550756	0.843400	0.270840	0.081252	
1.130500	0.000000	6.525829	0.844075	0.270703	0.060946	
1.128813	0.000000	6.478906	0.845425	0.274349	0.060987	
1.127687	0.000000	6.455495	0.847450	0.406497	0.101618	
1.126000	0.000000	6.432811	0.848800	0.474239	0.142239	
1.124313	0.000000	6.389080	0.848800	0.270749	0.100738	
1.121500	0.000000	6.366419	0.851500	0.335138	0.081110	
1.120375	0.000000	6.320963	0.854875	0.605091	0.181527	
1.119250	0.000000	6.298050	0.855550	0.605613	0.201891	
1.117000	0.000000	6.252764	0.855550	0.270393	0.161369	
1.115312	0.000000	6.228935	0.858925	0.334785	0.080278	
1.113625	0.000000	6.204788	0.865000	0.942110	0.181446	
1.112500	0.000000	6.157743	0.865000	0.877142	0.282633	
1.110250	0.000000	6.132940	0.865000	0.337289	0.182197	
1.108562	0.000000	6.082300	0.867700	0.270529	0.060861	
1.106875	0.000000	6.058155	0.874450	0.948680	0.222908	
1.104625	0.000000	6.005185	0.875800	1.016274	0.325213	
1.102375	0.000000	5.977836	0.875800	0.543449	0.223773	
1.099000	0.000000	5.949907	0.878500	0.270895	0.061766	
1.096750	0.000000	5.893220	0.887275	1.145863	0.302956	
